,YEAR,WEEK,RANK,PLAYER,REC,TGT,REC YDS,Y/R,LG,20+,REC TD,ATT,RUSH YDS,RUSH TD,FL,G,Zero PPR,Half PPR,One PPR
228,2022,4,1,Mike Evans (TB) ,8,10,103,12.9,30,2,2,0,0,0,0,1,22.3,26.3,30.3
229,2022,4,2,Justin Jefferson (MIN) ,10,13,147,14.7,41,5,0,1,3,1,0,1,21,26,31
230,2022,4,3,Tee Higgins (CIN) ,7,9,124,17.7,59,5,1,0,0,0,0,1,18.4,21.9,25.4
231,2022,4,4,Deebo Samuel (SF) ,6,7,115,19.2,57,5,1,2,2,0,0,1,17.7,20.7,23.7
232,2022,4,6,Tyreek Hill (MIA) ,10,14,160,16,64,5,0,1,-1,0,0,1,15.9,20.9,25.9
233,2022,4,7,CeeDee Lamb (DAL) ,6,8,97,16.2,30,3,1,0,0,0,0,1,15.7,18.7,21.7
234,2022,4,8,DK Metcalf (SEA) ,7,10,149,21.3,54,7,0,0,0,0,0,1,14.9,18.4,21.9
235,2022,4,9,Marquise Brown (ARI) ,6,11,88,14.7,23,2,1,0,0,0,0,1,14.8,17.8,20.8
236,2022,4,10,Josh Reynolds (DET) ,7,8,81,11.6,26,1,1,0,0,0,0,1,14.1,17.6,21.1
237,2022,4,11,Corey Davis (NYJ) ,5,6,74,14.8,22,1,1,0,0,0,0,1,13.4,15.9,18.4
238,2022,4,13,Cooper Kupp (LAR) ,14,19,122,8.7,18,0,0,0,0,0,0,1,12.2,19.2,26.2
239,2022,4,14,Mike Williams (LAC) ,7,11,120,17.1,50,5,0,0,0,0,0,1,12,15.5,19
240,2022,4,15,Brandin Cooks (HOU) ,7,7,57,8.1,20,1,1,0,0,0,0,1,11.7,15.2,18.7
241,2022,4,16,Allen Lazard (GB) ,6,8,116,19.3,32,4,0,0,0,0,0,1,11.6,14.6,17.6
242,2022,4,17,Jerry Jeudy (DEN) ,4,5,53,13.3,32,3,1,0,0,0,0,1,11.3,13.3,15.3
243,2022,4,18,Courtland Sutton (DEN) ,5,7,52,10.4,18,0,1,0,0,0,0,1,11.2,13.7,16.2
244,2022,4,19,Davante Adams (LV) ,9,13,101,11.2,20,1,0,1,4,0,0,1,10.5,15,19.5
245,2022,4,22,A.J. Brown (PHI) ,5,7,95,19,31,3,0,0,0,0,0,1,9.5,12,14.5
246,2022,4,23,Darnell Mooney (CHI) ,4,5,94,23.5,56,4,0,0,0,0,0,1,9.4,11.4,13.4
247,2022,4,24,Robert Woods (TEN) ,4,4,30,7.5,10,0,1,0,0,0,0,1,9,11,13
248,2022,4,26,Michael Gallup (DAL) ,2,3,24,12,15,0,1,0,0,0,0,1,8.4,9.4,10.4
249,2022,4,27,DeVante Parker (NE) ,2,2,24,12,25,1,1,0,0,0,0,1,8.4,9.4,10.4
250,2022,4,29,Nico Collins (HOU) ,3,5,82,27.3,58,5,0,0,0,0,0,1,8.2,9.7,11.2
251,2022,4,30,Ja'Marr Chase (CIN) ,4,6,81,20.3,36,3,0,0,0,0,0,1,8.1,10.1,12.1
252,2022,4,31,Isaiah McKenzie (BUF) ,4,6,21,5.3,8,0,1,0,0,0,0,1,8.1,10.1,12.1
253,2022,4,33,Adam Thielen (MIN) ,8,9,72,9,16,0,0,0,0,0,0,1,7.2,11.2,15.2
254,2022,4,34,Donovan Peoples-Jones (CLE) ,5,9,71,14.2,42,3,0,0,0,0,0,1,7.1,9.6,12.1
255,2022,4,35,Tyler Lockett (SEA) ,6,8,91,15.2,34,2,0,0,0,0,1,1,7.1,10.1,13.1
256,2022,4,36,Marquez Valdes-Scantling (KC) ,3,5,63,21,36,3,0,0,0,0,0,1,6.3,7.8,9.3
257,2022,4,37,Christian Kirk (JAC) ,2,9,60,30,45,3,0,1,3,0,0,1,6.3,7.3,8.3
258,2022,4,38,Stefon Diggs (BUF) ,4,6,62,15.5,23,1,0,0,0,0,0,1,6.2,8.2,10.2
259,2022,4,39,DJ Moore (CAR) ,6,11,50,8.3,16,0,0,1,11,0,0,1,6.1,9.1,12.1
260,2022,4,40,Noah Brown (DAL) ,3,6,61,20.3,45,3,0,0,0,0,0,1,6.1,7.6,9.1
261,2022,4,41,Chris Godwin (TB) ,7,10,59,8.4,12,0,0,0,0,0,0,1,5.9,9.4,12.9
262,2022,4,42,Tyler Boyd (CIN) ,2,5,47,23.5,43,3,0,0,0,0,0,1,4.7,5.7,6.7
263,2022,4,43,Elijah Moore (NYJ) ,3,4,53,17.7,28,2,0,1,2,0,0,1,5.5,7,8.5
264,2022,4,45,Olamide Zaccheaus (ATL) ,2,2,55,27.5,42,3,0,0,0,0,0,1,5.5,6.5,7.5
265,2022,4,48,Marquez Callaway (NO) ,3,6,53,17.7,33,2,0,0,0,0,0,1,5.3,6.8,8.3
266,2022,4,49,Devin Duvernay (BAL) ,4,5,51,12.8,21,1,0,0,0,0,0,1,5.1,7.1,9.1
267,2022,4,51,Braxton Berrios (NYJ) ,1,1,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
268,2022,4,52,JuJu Smith-Schuster (KC) ,5,8,46,9.2,19,0,0,0,0,0,0,1,4.6,7.1,9.6
269,2022,4,53,Nelson Agholor (NE) ,3,4,46,15.3,27,2,0,0,0,0,0,1,4.6,6.1,7.6
270,2022,4,55,Randall Cobb (GB) ,3,4,42,14,24,1,0,0,0,0,0,1,4.2,5.7,7.2
271,2022,4,57,Jaylen Waddle (MIA) ,2,5,39,19.5,20,1,0,0,0,0,0,1,3.9,4.9,5.9
272,2022,4,59,Kendrick Bourne (NE) ,2,3,23,11.5,16,0,0,1,15,0,0,1,3.8,4.8,5.8
273,2022,4,60,Curtis Samuel (WAS) ,4,7,38,9.5,15,0,0,0,0,0,0,1,3.8,5.8,7.8
274,2022,4,61,Brandon Aiyuk (SF) ,4,4,37,9.3,15,0,0,0,0,0,0,1,3.7,5.7,7.7
275,2022,4,63,Mack Hollins (LV) ,3,5,33,11,16,0,0,0,0,0,0,1,3.3,4.8,6.3
276,2022,4,65,Michael Pittman Jr. (IND) ,3,6,31,10.3,14,0,0,0,0,0,0,1,3.1,4.6,6.1
277,2022,4,67,Jarvis Landry (NO) ,2,2,7,3.5,6,0,0,0,0,0,0,1,0.7,1.7,2.7
278,2022,4,68,Robbie Anderson (ARI) ,3,5,26,8.7,13,0,0,0,0,0,0,1,2.6,4.1,5.6
279,2022,4,69,Joshua Palmer (LAC) ,1,1,25,25,25,1,0,0,0,0,0,1,2.5,3,3.5
280,2022,4,70,Russell Gage (TB) ,2,4,24,12,14,0,0,0,0,0,0,1,2.4,3.4,4.4
281,2022,4,73,Diontae Johnson (PIT) ,2,4,11,5.5,6,0,0,2,11,0,0,1,2.2,3.2,4.2
282,2022,4,74,Kalif Raymond (DET) ,3,5,38,12.7,21,1,0,1,3,0,1,1,2.1,3.6,5.1
283,2022,4,76,Tre'Quan Smith (NO) ,1,2,18,18,18,0,0,0,0,0,0,1,1.8,2.3,2.8
284,2022,4,79,Rashod Bateman (BAL) ,3,6,17,5.7,13,0,0,0,0,0,0,1,1.7,3.2,4.7
285,2022,4,80,DeVonta Smith (PHI) ,3,4,17,5.7,7,0,0,0,0,0,0,1,1.7,3.2,4.7
286,2022,4,83,Terry McLaurin (WAS) ,2,6,15,7.5,9,0,0,0,0,0,0,1,1.5,2.5,3.5
287,2022,4,85,Gabe Davis (BUF) ,1,3,13,13,13,0,0,0,0,0,0,1,1.3,1.8,2.3
288,2022,4,87,Darius Slayton (NYG) ,1,2,11,11,11,0,0,0,0,0,0,1,1.1,1.6,2.1
289,2022,4,88,Demarcus Robinson (BAL) ,2,3,10,5,7,0,0,0,0,0,0,1,1,2,3
290,2022,4,89,Amari Cooper (CLE) ,1,4,9,9,9,0,0,0,0,0,0,1,0.9,1.4,1.9
291,2022,4,92,Allen Robinson II (LAR) ,2,6,7,3.5,5,0,0,0,0,0,0,1,0.7,1.7,2.7
292,2022,4,93,Julio Jones (TB) ,1,2,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
293,2022,4,94,Jamison Crowder (BUF) ,1,4,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
294,2022,4,95,Rondale Moore (ARI) ,3,5,11,3.7,7,0,0,1,-4,0,0,1,0.7,2.2,3.7
295,2022,4,98,Ray-Ray McCloud (SF) ,1,3,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
296,2022,4,99,Cole Beasley (FA) ,1,1,5,5,5,0,0,0,0,0,0,1,0.5,1,1.5
297,2022,4,101,K.J. Osborn (MIN) ,1,2,6,6,6,0,0,1,-1,0,0,1,0.5,1,1.5
298,2022,4,102,Mecole Hardman (KC) ,1,1,4,4,4,0,0,0,0,0,0,1,0.4,0.9,1.4
299,2022,5,1,Gabe Davis (BUF) ,3,6,171,57,98,8,2,0,0,0,0,1,29.1,30.6,32.1
300,2022,5,2,Davante Adams (LV) ,3,7,124,41.3,58,7,2,0,0,0,0,1,24.4,25.9,27.4
301,2022,5,4,Tyler Lockett (SEA) ,5,6,104,20.8,40,5,2,0,0,0,0,1,22.4,24.9,27.4
302,2022,5,5,Cooper Kupp (LAR) ,7,10,125,17.9,75,4,1,1,4,0,0,1,18.9,22.4,25.9
303,2022,5,6,Justin Jefferson (MIN) ,12,13,154,12.8,31,2,0,0,0,0,0,1,15.4,21.4,27.4
304,2022,5,7,Jakobi Meyers (NE) ,7,8,111,15.9,24,2,1,0,0,0,0,1,17.1,20.6,24.1
305,2022,5,8,Stefon Diggs (BUF) ,8,11,102,12.8,41,3,1,0,0,0,0,1,16.2,20.2,24.2
306,2022,5,9,Marquise Brown (ARI) ,8,10,78,9.8,25,1,1,0,0,0,0,1,13.8,17.8,21.8
307,2022,5,10,Amari Cooper (CLE) ,7,12,76,10.9,20,1,1,0,0,0,0,1,13.6,17.1,20.6
308,2022,5,12,Mike Williams (LAC) ,10,13,134,13.4,38,3,0,0,0,0,0,1,13.4,18.4,23.4
309,2022,5,13,DK Metcalf (SEA) ,5,8,88,17.6,50,4,1,0,0,0,1,1,12.8,15.3,17.8
310,2022,5,15,Marvin Jones Jr. (JAC) ,7,11,104,14.9,37,3,0,0,0,0,0,1,10.4,13.9,17.4
311,2022,5,16,Randall Cobb (GB) ,7,13,99,14.1,35,3,0,0,0,0,0,1,9.9,13.4,16.9
312,2022,5,17,Olamide Zaccheaus (ATL) ,2,4,39,19.5,20,1,1,0,0,0,0,1,9.9,10.9,11.9
313,2022,5,18,Allen Lazard (GB) ,4,8,35,8.8,17,0,1,0,0,0,0,1,9.5,11.5,13.5
314,2022,5,19,Josh Reynolds (DET) ,6,10,92,15.3,31,3,0,0,0,0,0,1,9.2,12.2,15.2
315,2022,5,20,Deebo Samuel (SF) ,2,9,20,10,16,0,1,2,12,0,0,1,9.2,10.2,11.2
316,2022,5,21,Marquez Valdes-Scantling (KC) ,6,8,90,15,23,1,0,0,0,0,0,1,9,12,15
317,2022,5,22,DeVonta Smith (PHI) ,10,11,87,8.7,22,2,0,0,0,0,0,1,8.7,13.7,18.7
318,2022,5,24,Mike Evans (TB) ,4,8,81,20.3,40,4,0,0,0,0,0,1,8.1,10.1,12.1
319,2022,5,26,Mecole Hardman (KC) ,4,5,73,18.3,36,3,0,1,7,0,0,1,8,10,12
320,2022,5,27,Darius Slayton (NYG) ,6,7,79,13.2,26,1,0,0,0,0,0,1,7.9,10.9,13.9
321,2022,5,28,Devin Duvernay (BAL) ,5,7,54,10.8,21,1,0,3,24,0,0,1,7.8,10.3,12.8
322,2022,5,29,Terry McLaurin (WAS) ,5,6,76,15.2,34,3,0,0,0,0,0,1,7.6,10.1,12.6
323,2022,5,30,Braxton Berrios (NYJ) ,1,1,-1,-1,0,0,0,1,15,1,0,1,7.4,7.9,8.4
324,2022,5,31,Courtland Sutton (DEN) ,5,11,74,14.8,51,4,0,0,0,0,0,1,7.4,9.9,12.4
325,2022,5,35,DJ Moore (CAR) ,4,8,59,14.8,27,1,0,1,8,0,0,1,6.7,8.7,10.7
326,2022,5,36,Nico Collins (HOU) ,4,6,65,16.3,23,2,0,0,0,0,0,1,6.5,8.5,10.5
327,2022,5,37,Chris Godwin (TB) ,6,6,61,10.2,20,1,0,1,2,0,0,1,6.3,9.3,12.3
328,2022,5,38,Curtis Samuel (WAS) ,6,8,62,10.3,32,2,0,0,0,0,0,1,6.2,9.2,12.2
329,2022,5,39,Jalen Reagor (MIN) ,1,1,1,1,1,0,1,0,0,0,0,1,6.1,6.6,7.1
330,2022,5,40,Rondale Moore (ARI) ,7,8,68,9.7,28,1,0,2,-7,0,0,1,6.1,9.6,13.1
331,2022,5,41,Tyreek Hill (MIA) ,7,7,47,6.7,13,0,0,2,13,0,0,1,6,9.5,13
332,2022,5,42,Diontae Johnson (PIT) ,5,13,60,12,23,1,0,0,0,0,0,1,6,8.5,11
333,2022,5,43,Michael Pittman Jr. (IND) ,5,8,59,11.8,19,0,0,0,0,0,0,1,5.9,8.4,10.9
334,2022,5,44,Brandon Aiyuk (SF) ,3,4,58,19.3,24,1,0,0,0,0,0,1,5.8,7.3,8.8
335,2022,5,47,Jerry Jeudy (DEN) ,3,8,53,17.7,37,2,0,0,0,0,0,1,5.3,6.8,8.3
336,2022,5,48,CeeDee Lamb (DAL) ,5,8,53,10.6,16,0,0,0,0,0,0,1,5.3,7.8,10.3
337,2022,5,49,Darnell Mooney (CHI) ,2,5,52,26,39,2,0,0,0,0,0,1,5.2,6.2,7.2
338,2022,5,50,Ja'Marr Chase (CIN) ,7,12,50,7.1,13,0,0,1,0,0,0,1,5,8.5,12
339,2022,5,51,Chase Claypool (CHI) ,5,9,50,10,20,1,0,0,0,0,0,1,5,7.5,10
340,2022,5,52,Donovan Peoples-Jones (CLE) ,4,7,50,12.5,19,0,0,0,0,0,0,1,5,7,9
341,2022,5,53,Kalif Raymond (DET) ,5,7,45,9,20,1,0,0,0,0,0,1,4.5,7,9.5
342,2022,5,55,Michael Gallup (DAL) ,4,5,44,11,27,1,0,0,0,0,0,1,4.4,6.4,8.4
343,2022,5,56,K.J. Osborn (MIN) ,5,5,41,8.2,10,0,0,0,0,0,0,1,4.1,6.6,9.1
344,2022,5,59,Russell Gage (TB) ,2,6,20,10,14,0,0,0,0,0,0,1,2,3,4
345,2022,5,60,Corey Davis (NYJ) ,2,4,38,19,21,1,0,0,0,0,0,1,3.8,4.8,5.8
346,2022,5,61,Robert Woods (TEN) ,4,8,37,9.3,13,0,0,0,0,0,0,1,3.7,5.7,7.7
347,2022,5,62,Scotty Miller (TB) ,4,7,35,8.8,12,0,0,0,0,0,0,1,3.5,5.5,7.5
348,2022,5,66,JuJu Smith-Schuster (KC) ,3,8,33,11,13,0,0,0,0,0,0,1,3.3,4.8,6.3
349,2022,5,67,Robbie Anderson (ARI) ,1,5,32,32,32,2,0,0,0,0,0,1,3.2,3.7,4.2
350,2022,5,68,A.J. Brown (PHI) ,3,7,32,10.7,15,0,0,0,0,0,0,1,3.2,4.7,6.2
351,2022,5,69,Tyler Boyd (CIN) ,3,4,32,10.7,18,0,0,0,0,0,0,1,3.2,4.7,6.2
352,2022,5,73,Adam Thielen (MIN) ,4,7,27,6.8,13,0,0,0,0,0,0,1,2.7,4.7,6.7
353,2022,5,74,Hunter Renfrow (LV) ,4,4,25,6.3,9,0,0,0,0,0,0,1,2.5,4.5,6.5
354,2022,5,75,Joshua Palmer (LAC) ,3,6,24,8,9,0,0,0,0,0,0,1,2.4,3.9,5.4
355,2022,5,77,Jaylen Waddle (MIA) ,3,4,23,7.7,11,0,0,0,0,0,0,1,2.3,3.8,5.3
356,2022,5,79,Brandin Cooks (HOU) ,4,6,20,5,7,0,0,0,0,0,0,1,2,4,6
357,2022,5,80,Cedrick Wilson Jr. (MIA) ,2,4,20,10,11,0,0,0,0,0,0,1,2,3,4
358,2022,5,81,A.J. Green (ARI) ,3,5,20,6.7,9,0,0,0,0,0,0,1,2,3.5,5
359,2022,5,82,Quez Watkins (PHI) ,3,4,19,6.3,7,0,0,0,0,0,0,1,1.9,3.4,4.9
360,2022,5,83,Amon-Ra St. Brown (DET) ,4,6,18,4.5,11,0,0,0,0,0,0,1,1.8,3.8,5.8
361,2022,5,87,Allen Robinson II (LAR) ,3,5,12,4,6,0,0,0,0,0,0,1,1.2,2.7,4.2
362,2022,5,88,Zay Jones (JAC) ,3,8,12,4,7,0,0,0,0,0,0,1,1.2,2.7,4.2
363,2022,5,90,Elijah Moore (NYJ) ,1,4,11,11,11,0,0,0,0,0,0,1,1.1,1.6,2.1
364,2022,5,91,Christian Kirk (JAC) ,1,3,11,11,5,0,0,0,0,0,0,1,1.1,1.6,2.1
365,2022,5,97,Tre'Quan Smith (NO) ,1,4,10,10,10,0,0,0,0,0,0,1,1,1.5,2
366,2022,5,100,Demarcus Robinson (BAL) ,1,2,8,8,8,0,0,0,0,0,0,1,0.8,1.3,1.8
367,2022,5,104,Cam Sims (WAS) ,1,2,7,7,7,0,0,0,0,0,0,1,0.7,1.2,1.7
368,2022,5,107,Noah Brown (DAL) ,1,2,5,5,5,0,0,0,0,0,0,1,0.5,1,1.5
369,2022,5,108,Marquez Callaway (NO) ,2,3,5,2.5,4,0,0,0,0,0,0,1,0.5,1.5,2.5
370,2022,6,1,Ja'Marr Chase (CIN) ,7,10,132,18.9,60,5,2,0,0,0,0,1,25.2,28.7,32.2
371,2022,6,2,Stefon Diggs (BUF) ,10,13,148,14.8,31,4,1,0,0,0,0,1,20.8,25.8,30.8
372,2022,6,3,Brandon Aiyuk (SF) ,8,11,83,10.4,14,0,2,0,0,0,0,1,20.3,24.3,28.3
373,2022,6,4,Tyreek Hill (MIA) ,12,15,177,14.8,28,3,0,0,0,0,0,1,17.7,23.7,29.7
374,2022,6,6,JuJu Smith-Schuster (KC) ,5,5,113,22.6,42,6,1,0,0,0,0,1,17.3,19.8,22.3
375,2022,6,7,Chase Claypool (CHI) ,7,7,96,13.7,26,1,1,1,8,0,0,1,16.4,19.9,23.4
376,2022,6,9,Allen Lazard (GB) ,4,9,76,19,35,3,1,0,0,0,0,1,13.6,15.6,17.6
377,2022,6,10,Michael Pittman Jr. (IND) ,13,16,134,10.3,20,1,0,0,0,0,0,1,13.4,19.9,26.4
378,2022,6,11,Gabe Davis (BUF) ,3,6,74,24.7,34,3,1,0,0,0,0,1,13.4,14.9,16.4
379,2022,6,12,A.J. Brown (PHI) ,5,8,67,13.4,22,1,1,0,0,0,0,1,12.7,15.2,17.7
380,2022,6,13,Allen Robinson II (LAR) ,5,6,63,12.6,22,1,1,0,0,0,0,1,12.3,14.8,17.3
381,2022,6,16,Adam Thielen (MIN) ,4,8,36,9,14,0,1,0,0,0,0,1,9.6,11.6,13.6
382,2022,6,18,Jaylen Waddle (MIA) ,6,10,129,21.5,49,5,0,0,0,0,1,1,10.9,13.9,16.9
383,2022,6,19,Justin Jefferson (MIN) ,6,8,107,17.8,47,5,0,0,0,0,0,1,10.7,13.7,16.7
384,2022,6,20,Amari Cooper (CLE) ,4,12,44,11,15,0,1,0,0,0,0,1,10.4,12.4,14.4
385,2022,6,22,DeVonta Smith (PHI) ,5,5,44,8.8,13,0,1,0,0,0,0,1,10.4,12.9,15.4
386,2022,6,23,Tre'Quan Smith (NO) ,3,3,43,14.3,18,0,1,0,0,0,0,1,10.3,11.8,13.3
387,2022,6,24,Mecole Hardman (KC) ,3,4,42,14,26,1,1,0,0,0,0,1,10.2,11.7,13.2
388,2022,6,25,Cooper Kupp (LAR) ,7,8,80,11.4,22,2,0,2,17,0,0,1,9.7,13.2,16.7
389,2022,6,27,Chris Godwin (TB) ,6,12,95,15.8,28,2,0,0,0,0,0,1,9.5,12.5,15.5
390,2022,6,28,Deebo Samuel (SF) ,7,10,79,11.3,27,2,0,2,11,0,0,1,9,12.5,16
391,2022,6,29,Braxton Berrios (NYJ) ,1,1,6,6,6,0,0,1,20,1,0,1,8.6,9.1,9.6
392,2022,6,30,CeeDee Lamb (DAL) ,5,10,68,13.6,24,1,0,2,9,0,0,1,7.7,10.2,12.7
393,2022,6,31,Donovan Peoples-Jones (CLE) ,4,5,74,18.5,37,3,0,1,2,0,0,1,7.6,9.6,11.6
394,2022,6,32,Darnell Mooney (CHI) ,7,12,68,9.7,26,2,0,0,0,0,0,1,6.8,10.3,13.8
395,2022,6,33,Christian Kirk (JAC) ,4,5,24,6,12,0,1,1,4,0,1,1,6.8,8.8,10.8
396,2022,6,34,Marquise Brown (ARI) ,5,9,68,13.6,26,2,0,0,0,0,0,1,6.8,9.3,11.8
397,2022,6,35,Tyler Boyd (CIN) ,6,6,66,11,21,1,0,0,0,0,0,1,6.6,9.6,12.6
398,2022,6,36,DeVante Parker (NE) ,4,6,64,16,29,1,0,0,0,0,0,1,6.4,8.4,10.4
399,2022,6,37,Jakobi Meyers (NE) ,4,4,60,15,27,2,0,0,0,0,0,1,6,8,10
400,2022,6,38,Olamide Zaccheaus (ATL) ,4,4,58,14.5,37,2,0,0,0,0,0,1,5.8,7.8,9.8
401,2022,6,39,Joshua Palmer (LAC) ,9,12,57,6.3,14,0,0,0,0,0,0,1,5.7,10.2,14.7
402,2022,6,40,Jerry Jeudy (DEN) ,3,7,54,18,37,2,0,0,0,0,0,1,5.4,6.9,8.4
403,2022,6,41,Terry McLaurin (WAS) ,3,4,41,13.7,17,0,0,2,11,0,0,1,5.2,6.7,8.2
404,2022,6,42,Corey Davis (NYJ) ,2,4,52,26,41,3,0,0,0,0,0,1,5.2,6.2,7.2
405,2022,6,43,Rondale Moore (ARI) ,6,10,49,8.2,26,1,0,0,0,0,0,1,4.9,7.9,10.9
406,2022,6,44,Tee Higgins (CIN) ,6,9,47,7.8,13,0,0,0,0,0,0,1,4.7,7.7,10.7
407,2022,6,46,Zay Jones (JAC) ,5,5,42,8.4,18,0,0,0,0,0,0,1,4.2,6.7,9.2
408,2022,6,47,Mike Evans (TB) ,4,4,42,10.5,20,1,0,0,0,0,0,1,4.2,6.2,8.2
409,2022,6,51,Diontae Johnson (PIT) ,5,7,28,5.6,9,0,0,2,8,0,0,1,3.6,6.1,8.6
410,2022,6,52,Marquez Callaway (NO) ,3,7,36,12,20,1,0,0,0,0,0,1,3.6,5.1,6.6
411,2022,6,53,DK Metcalf (SEA) ,2,7,34,17,17,0,0,0,0,0,0,1,3.4,4.4,5.4
412,2022,6,55,Demarcus Robinson (BAL) ,3,5,27,9,15,0,0,0,0,0,0,1,2.7,4.2,5.7
413,2022,6,61,Russell Gage (TB) ,2,4,20,10,11,0,0,0,0,0,0,1,2,3,4
414,2022,6,63,Darius Slayton (NYG) ,1,3,18,18,18,0,0,0,0,0,0,1,1.8,2.3,2.8
415,2022,6,65,K.J. Osborn (MIN) ,3,5,18,6,8,0,0,0,0,0,0,1,1.8,3.3,4.8
416,2022,6,66,Michael Gallup (DAL) ,2,7,18,9,9,0,0,0,0,0,0,1,1.8,2.8,3.8
417,2022,6,68,Mike Williams (LAC) ,2,6,17,8.5,9,0,0,0,0,0,0,1,1.7,2.7,3.7
418,2022,6,69,Tyler Lockett (SEA) ,2,5,17,8.5,10,0,0,0,0,0,0,1,1.7,2.7,3.7
419,2022,6,70,Kendrick Bourne (NE) ,1,1,17,17,17,0,0,0,0,0,0,1,1.7,2.2,2.7
420,2022,6,76,Courtland Sutton (DEN) ,2,3,14,7,9,0,0,0,0,0,0,1,1.4,2.4,3.4
421,2022,6,77,Devin Duvernay (BAL) ,1,5,14,14,14,0,0,0,0,0,0,1,1.4,1.9,2.4
422,2022,6,79,Noah Brown (DAL) ,1,3,10,10,10,0,0,0,0,0,0,1,1,1.5,2
423,2022,6,81,Isaiah McKenzie (BUF) ,2,5,9,4.5,5,0,0,0,0,0,0,1,0.9,1.9,2.9
424,2022,6,83,Randall Cobb (GB) ,1,1,8,8,8,0,0,0,0,0,0,1,0.8,1.3,1.8
425,2022,6,86,A.J. Green (ARI) ,2,4,7,3.5,5,0,0,0,0,0,0,1,0.7,1.7,2.7
426,2022,6,87,DJ Moore (CAR) ,3,7,7,2.3,5,0,0,0,0,0,0,1,0.7,2.2,3.7
427,2022,6,89,Curtis Samuel (WAS) ,2,5,6,3,3,0,0,0,0,0,0,1,0.6,1.6,2.6
428,2022,6,90,Cam Sims (WAS) ,1,2,6,6,6,0,0,0,0,0,0,1,0.6,1.1,1.6
429,2022,7,1,Ja'Marr Chase (CIN) ,8,11,130,16.3,41,5,2,0,0,0,0,1,25,29,33
430,2022,7,2,Mecole Hardman (KC) ,4,4,32,8,18,0,1,2,28,2,0,1,24,26,28
431,2022,7,3,Tyler Boyd (CIN) ,8,9,155,19.4,60,6,1,0,0,0,0,1,21.5,25.5,29.5
432,2022,7,5,JuJu Smith-Schuster (KC) ,7,8,124,17.7,45,4,1,0,0,0,0,1,18.4,21.9,25.4
433,2022,7,6,Mike Williams (LAC) ,7,9,86,12.3,21,1,1,0,0,0,0,1,14.6,18.1,21.6
434,2022,7,7,Damiere Byrd (ATL) ,1,1,75,75,75,4,1,0,0,0,0,1,13.5,14,14.5
435,2022,7,8,Terry McLaurin (WAS) ,5,8,73,14.6,37,2,1,0,0,0,0,1,13.3,15.8,18.3
436,2022,7,10,DJ Moore (CAR) ,7,10,69,9.9,21,2,1,1,-3,0,0,1,12.6,16.1,19.6
437,2022,7,11,Ray-Ray McCloud (SF) ,4,4,65,16.3,22,2,1,0,0,0,0,1,12.5,14.5,16.5
438,2022,7,13,Darius Slayton (NYG) ,3,6,58,19.3,32,2,1,0,0,0,0,1,11.8,13.3,14.8
439,2022,7,15,Marquez Valdes-Scantling (KC) ,3,4,111,37,57,7,0,0,0,0,0,1,11.1,12.6,14.1
440,2022,7,18,Mack Hollins (LV) ,2,3,44,22,26,1,1,0,0,0,0,1,10.4,11.4,12.4
441,2022,7,19,DeAndre Hopkins (ARI) ,10,14,103,10.3,18,0,0,0,0,0,0,1,10.3,15.3,20.3
442,2022,7,20,Christian Kirk (JAC) ,7,10,96,13.7,34,2,0,1,5,0,0,1,10.1,13.6,17.1
443,2022,7,21,Jerry Jeudy (DEN) ,7,11,96,13.7,45,3,0,0,0,0,0,1,9.6,13.1,16.6
444,2022,7,22,Mike Evans (TB) ,9,15,96,10.7,20,1,0,0,0,0,0,1,9.6,14.1,18.6
445,2022,7,23,Kalif Raymond (DET) ,5,6,75,15,20,1,0,2,20,0,0,1,9.5,12,14.5
446,2022,7,24,Davante Adams (LV) ,8,9,95,11.9,16,0,0,0,0,0,0,1,9.5,13.5,17.5
447,2022,7,25,Jakobi Meyers (NE) ,2,2,34,17,30,2,1,0,0,0,0,1,9.4,10.4,11.4
448,2022,7,26,Tee Higgins (CIN) ,5,7,93,18.6,25,3,0,0,0,0,0,1,9.3,11.8,14.3
449,2022,7,27,Jaylen Waddle (MIA) ,4,5,88,22,25,3,0,0,0,0,0,1,8.8,10.8,12.8
450,2022,7,28,Brandon Aiyuk (SF) ,7,11,82,11.7,21,1,0,0,0,0,0,1,8.2,11.7,15.2
451,2022,7,30,Curtis Samuel (WAS) ,5,8,53,10.6,26,1,0,5,26,0,0,1,7.9,10.4,12.9
452,2022,7,31,Amari Cooper (CLE) ,3,4,74,24.7,55,4,0,0,0,0,0,1,7.4,8.9,10.4
453,2022,7,32,Tyreek Hill (MIA) ,7,13,72,10.3,21,1,0,0,0,0,0,1,7.2,10.7,14.2
454,2022,7,33,Zay Jones (JAC) ,4,10,54,13.5,20,1,0,1,14,0,0,1,6.8,8.8,10.8
455,2022,7,34,DeVante Parker (NE) ,3,5,68,22.7,43,3,0,0,0,0,0,1,6.8,8.3,9.8
456,2022,7,35,CeeDee Lamb (DAL) ,4,6,70,17.5,24,2,0,1,-4,0,0,1,6.6,8.6,10.6
